transaction_id,amount,hour,day_of_week,merchant_category,distance_from_home,days_since_last_txn,transaction_frequency,card_age_years,device_risk_score,txn_count_24h,txn_count_7d,is_fraud
TXN_00002046,9.27,0,3,Restaurant,8.88,2.97,0.13,1.95,89.59,2,16,0
TXN_00002047,2.96,13,5,Gas,6.17,1.01,2.82,0.2,71.14,1,25,0
TXN_00002048,40.64,8,4,Grocery,42.04,16.31,10.14,1.74,71.64,8,24,0
TXN_00002049,10.7,12,4,Gas,85.24,13.59,2.61,2.6,80.43,2,23,0
TXN_00002050,28.07,2,1,Travel,84.25,4.15,7.49,1.2,25.09,4,20,0
TXN_00002051,14.17,21,5,Gas,51.43,4.68,8.78,2.24,18.14,4,13,0
TXN_00002052,3.4,12,6,Restaurant,18.28,13.42,2.59,1.63,95.95,3,19,0
TXN_00002053,26.11,21,4,Online,6.39,5.3,30.47,1.96,73.22,2,19,0
TXN_00002054,38.53,6,0,Restaurant,136.99,6.51,3.59,1.31,39.11,0,27,0
TXN_00002055,46.35,7,4,Online,9.27,0.73,38.1,0.04,32.54,0,25,0
TXN_00002056,12.01,9,1,Restaurant,8.04,3.44,6.11,7.42,99.57,8,18,0
TXN_00002057,3.4,16,4,Online,31.95,7.0,11.72,7.33,26.36,2,35,0
TXN_00002058,80.27,22,0,Grocery,155.28,4.68,22.9,3.35,53.68,1,20,0
TXN_00002059,9.9,21,0,Entertainment,18.2,1.57,1.26,2.73,8.92,4,13,0
TXN_00002060,16.66,4,1,Grocery,49.73,0.04,5.04,0.82,93.71,5,22,0
TXN_00002061,63.04,11,3,Grocery,383.04,2.88,2.07,0.45,48.63,10,25,1
TXN_00002062,5.63,21,6,Online,0.8,7.96,0.23,0.81,26.83,2,21,0
TXN_00002063,24.97,9,3,Online,49.03,5.88,9.6,1.12,35.07,3,16,0
TXN_00002064,120.12,17,6,Online,78.87,12.48,4.49,0.13,36.24,3,23,0
TXN_00002065,21.44,3,3,Travel,85.69,2.97,3.69,2.09,53.51,2,16,0
TXN_00002066,2.09,17,0,Gas,7.54,0.9,2.69,1.54,33.59,6,16,0
TXN_00002067,3.23,18,3,Online,26.97,12.3,1.04,3.17,93.72,3,15,0
TXN_00002068,15.88,10,6,Restaurant,105.45,0.15,20.54,3.59,17.08,0,17,0
TXN_00002069,12.18,14,3,Gas,137.94,3.11,2.28,0.49,99.38,2,17,0
TXN_00002070,39.63,15,4,Grocery,1.92,0.54,2.26,0.12,7.16,1,24,0
TXN_00002071,6.89,3,4,Grocery,36.0,21.06,20.92,1.25,54.3,4,29,0
TXN_00002072,5.03,11,3,Grocery,43.22,0.46,5.51,1.2,81.52,2,21,0
TXN_00002073,11.88,7,5,Grocery,86.96,9.88,0.66,2.77,59.4,0,22,0
TXN_00002074,3.45,17,3,Restaurant,83.11,6.99,2.83,0.9,96.78,3,15,0
TXN_00002075,14.66,19,5,Online,24.41,2.14,5.66,1.54,25.81,4,19,0
TXN_00002076,34.9,17,6,Travel,48.98,4.14,7.7,1.3,82.77,2,28,0
TXN_00002077,3.83,19,4,Travel,39.2,0.76,3.14,1.16,88.59,2,24,0
TXN_00002078,4.52,6,2,Grocery,138.88,1.49,4.76,4.76,68.93,3,22,0
TXN_00002079,12.6,8,2,Restaurant,4.49,0.76,7.19,1.25,46.48,4,22,0
TXN_00002080,6.53,14,4,Grocery,26.37,4.46,3.34,5.61,98.12,1,24,0
TXN_00002081,5.01,10,0,Gas,28.96,3.71,19.65,3.0,1.73,3,23,0
TXN_00002082,4.42,8,6,Travel,3.42,3.75,4.56,9.96,79.37,2,12,0
TXN_00002083,1.26,4,3,Restaurant,33.94,17.46,17.18,3.6,19.52,6,21,0
TXN_00002084,19.71,20,0,Grocery,117.62,3.65,10.45,0.88,18.22,2,23,0
TXN_00002085,5.21,18,6,Restaurant,39.78,1.41,14.46,0.28,19.84,3,20,0
TXN_00002086,7.62,0,3,Restaurant,8.31,0.69,10.83,3.18,23.42,2,26,0
TXN_00002087,3.82,7,5,Grocery,36.14,1.62,8.22,4.02,8.13,4,15,0
TXN_00002088,71.95,23,3,Entertainment,110.97,1.47,0.89,1.02,43.72,4,18,0
TXN_00002089,7.53,12,1,Grocery,215.85,3.22,7.61,0.74,51.41,2,18,0
TXN_00002090,21.51,19,3,Gas,55.14,3.54,23.51,0.17,81.32,2,23,0
TXN_00002091,22.38,9,6,Restaurant,74.9,1.37,5.6,0.49,42.96,5,29,0
TXN_00002092,10.38,12,1,Gas,28.11,1.96,10.61,8.1,12.61,3,20,0
TXN_00002093,34.8,9,3,Grocery,8.09,7.39,13.89,5.55,10.57,6,17,0
TXN_00002094,9.06,4,0,Online,1.63,3.45,19.76,0.27,51.77,6,17,0
TXN_00002095,14.84,6,1,Restaurant,25.22,4.67,8.02,1.73,23.47,4,25,0
TXN_00002096,3.03,10,4,Grocery,44.44,3.56,13.27,1.1,46.08,4,20,0
TXN_00002097,4.87,1,5,Grocery,343.9,1.98,5.5,13.83,36.93,3,19,0
TXN_00002098,9.51,16,5,Restaurant,66.53,2.2,0.07,0.02,53.81,7,18,0
TXN_00002099,6.22,9,2,Online,342.48,8.18,14.57,0.9,0.34,2,17,0
TXN_00002100,56.64,3,4,Grocery,37.23,5.59,11.17,0.28,80.25,2,20,0
TXN_00002101,0.16,11,0,Travel,29.75,26.39,0.48,0.41,44.32,4,22,0
TXN_00002102,1.5,16,5,Gas,1.78,0.19,1.0,2.58,86.37,1,14,0
TXN_00002103,12.26,1,3,Entertainment,56.69,20.94,5.7,6.84,20.51,2,17,0
TXN_00002104,26.97,12,3,Grocery,132.98,6.53,4.61,0.71,13.78,4,21,0
TXN_00002105,1.38,11,0,Travel,151.93,13.68,4.29,1.52,24.05,2,22,0
TXN_00002106,15.7,18,1,Restaurant,14.54,20.44,4.9,3.13,72.39,3,17,0
TXN_00002107,10.97,12,6,Online,2.12,0.41,2.3,12.76,80.03,4,23,0
TXN_00002108,12.59,6,2,Online,65.27,4.16,3.9,3.3,8.73,2,30,0
TXN_00002109,27.38,9,6,Gas,27.62,1.5,3.42,0.62,33.6,5,15,0
TXN_00002110,7.12,14,6,Online,48.86,15.8,23.49,0.49,4.26,3,14,0
TXN_00002111,3.06,23,6,Restaurant,4.86,1.25,12.93,0.09,72.57,2,22,0
TXN_00002112,11.38,19,4,Grocery,17.07,5.58,1.19,0.79,99.58,0,15,0
TXN_00002113,36.01,17,2,Grocery,59.14,24.89,8.93,0.4,18.38,5,17,0
TXN_00002114,32.07,20,6,Grocery,10.06,10.56,12.24,6.25,13.94,2,17,0
TXN_00002115,4.36,1,5,Gas,2.38,6.09,13.07,5.4,48.55,4,23,0
TXN_00002116,10.51,18,0,Grocery,79.7,7.71,2.38,4.34,58.2,3,24,0
TXN_00002117,17.97,3,3,Gas,20.6,5.2,24.8,0.58,40.37,2,29,0
TXN_00002118,48.0,1,3,Gas,8.98,3.49,4.41,0.93,97.34,6,20,0
TXN_00002119,30.83,17,6,Grocery,117.2,13.86,8.99,0.62,81.84,3,21,0
TXN_00002120,15.04,11,1,Grocery,58.0,1.78,8.39,2.87,41.74,3,22,0
TXN_00002121,10.42,17,0,Gas,20.98,2.96,2.44,0.32,14.86,1,19,0
TXN_00002122,6.19,23,5,Restaurant,17.88,3.4,2.51,2.86,14.75,1,25,0
TXN_00002123,15.02,19,3,Restaurant,74.26,1.31,2.18,1.02,69.96,2,19,0
TXN_00002124,11.25,18,1,Restaurant,12.95,0.4,8.29,0.17,58.78,6,23,0
TXN_00002125,2.66,20,6,Grocery,7.09,13.52,5.56,7.23,29.44,1,21,0
TXN_00002126,31.97,12,5,Online,16.01,0.14,4.55,0.14,90.08,4,24,0
TXN_00002127,3.4,3,5,Gas,7.81,7.92,6.05,5.26,43.77,1,23,0
TXN_00002128,15.91,4,6,Travel,33.49,1.19,0.21,0.07,64.25,2,35,0
TXN_00002129,15.39,20,4,Grocery,55.1,3.86,6.88,5.11,24.11,4,20,0
TXN_00002130,3.66,21,6,Travel,53.37,0.73,16.72,7.9,26.28,1,25,0
TXN_00002131,11.07,5,0,Restaurant,28.4,2.28,0.89,1.33,60.18,2,29,0
TXN_00002132,33.72,10,5,Restaurant,52.24,3.42,6.03,5.65,29.47,0,18,0
TXN_00002133,8.09,5,4,Grocery,45.55,0.14,9.92,3.36,48.71,1,17,0
TXN_00002134,6.01,17,3,Travel,87.15,1.48,9.1,3.29,90.02,3,22,0
TXN_00002135,2.15,7,0,Grocery,16.53,1.6,1.06,1.98,51.31,2,19,0
TXN_00002136,30.82,17,1,Online,30.54,1.79,9.1,4.99,6.46,4,19,0
TXN_00002137,6.01,0,5,Gas,23.19,6.4,3.0,0.18,5.54,0,23,0
TXN_00002138,21.65,4,1,Restaurant,1.56,1.02,32.87,1.82,78.14,2,21,0
TXN_00002139,30.9,22,3,Travel,4.44,0.34,23.55,3.32,67.11,0,21,0
TXN_00002140,23.77,23,4,Grocery,85.43,5.21,2.5,1.97,99.72,1,15,0
TXN_00002141,62.75,21,2,Restaurant,8.7,2.47,0.9,2.6,34.59,2,15,0
TXN_00002142,6.51,23,6,Online,5.51,4.4,61.24,0.57,26.11,4,25,0
TXN_00002143,15.84,20,3,Restaurant,35.86,18.59,2.31,0.46,16.23,3,11,0
TXN_00002144,34.58,17,3,Grocery,32.86,2.63,6.48,0.33,10.65,5,17,0
TXN_00002145,1.32,7,3,Travel,78.04,9.72,22.19,4.85,33.29,3,21,0
TXN_00002146,6.14,23,6,Travel,21.65,5.02,10.06,0.61,28.49,2,20,0
TXN_00002147,81.21,16,1,Online,77.49,2.39,2.84,0.07,62.62,5,16,0
TXN_00002148,4.42,10,3,Grocery,59.77,4.18,6.05,0.63,27.76,4,17,0
TXN_00002149,5.5,11,3,Online,9.17,2.28,3.72,0.48,62.22,4,18,0
TXN_00002150,4.39,17,5,Grocery,7.0,4.72,11.65,3.64,53.24,7,22,0
TXN_00002151,5.67,2,1,Restaurant,130.34,4.5,11.13,1.11,68.73,4,18,0
TXN_00002152,6.79,22,6,Gas,92.12,28.81,15.84,0.08,36.88,5,13,0
TXN_00002153,28.93,21,2,Grocery,66.05,3.66,3.98,2.8,54.82,2,20,0
TXN_00002154,16.58,4,1,Grocery,10.49,8.29,2.04,2.1,22.14,7,21,0
TXN_00002155,17.33,4,2,Online,55.97,2.13,14.23,5.56,74.41,6,21,0
TXN_00002156,15.25,4,4,Online,38.91,3.78,22.78,2.12,47.18,3,19,0
TXN_00002157,26.02,9,3,Restaurant,13.63,0.44,13.64,2.26,44.21,2,21,0
TXN_00002158,5.37,18,5,Gas,60.62,0.46,15.73,0.75,50.31,3,14,0
TXN_00002159,18.2,14,6,Travel,20.21,3.85,8.41,2.25,47.76,4,12,0
TXN_00002160,8.74,11,0,Online,14.98,5.4,1.08,0.06,9.58,1,22,0
TXN_00002161,38.61,3,3,Grocery,26.21,2.41,1.4,15.42,28.44,4,18,0
TXN_00002162,29.44,6,4,Grocery,33.62,3.78,11.67,0.11,58.56,0,17,0
TXN_00002163,5.34,20,1,Grocery,5.57,9.8,1.66,0.31,21.38,0,12,0
TXN_00002164,11.55,15,4,Restaurant,4.49,7.17,7.26,2.54,66.55,4,19,0
TXN_00002165,78.74,11,0,Grocery,84.69,3.04,10.3,6.65,77.1,1,15,0
TXN_00002166,8.21,7,5,Online,38.98,4.93,16.57,0.71,13.65,2,17,0
TXN_00002167,8.61,16,6,Restaurant,39.81,3.58,28.8,8.18,36.01,2,17,0
TXN_00002168,3.13,13,0,Travel,103.63,9.92,4.96,0.18,10.67,4,23,0
TXN_00002169,7.55,14,1,Grocery,8.95,4.38,4.06,7.23,61.16,1,20,0
TXN_00002170,3.14,2,1,Online,204.48,15.08,20.58,6.03,74.76,8,29,1
TXN_00002171,2.64,6,0,Restaurant,65.15,10.05,4.99,3.68,73.22,4,23,0
TXN_00002172,7.64,23,5,Gas,48.31,3.51,20.56,1.53,1.26,1,16,0
TXN_00002173,12.35,19,1,Travel,17.8,0.74,1.85,8.18,45.48,1,23,0
TXN_00002174,5.65,9,0,Online,167.91,5.22,3.24,0.94,92.9,4,20,0
TXN_00002175,9.6,1,2,Gas,14.53,2.85,6.23,2.26,96.76,2,21,0
TXN_00002176,3.18,21,0,Restaurant,10.98,13.11,5.67,0.55,76.27,1,21,0
TXN_00002177,0.73,11,3,Gas,37.95,1.53,1.96,3.61,21.03,4,26,0
TXN_00002178,23.92,9,2,Gas,105.35,0.74,3.02,2.02,6.13,1,19,0
TXN_00002179,35.09,11,1,Grocery,4.33,5.6,8.71,1.03,77.89,2,28,0
TXN_00002180,7.27,7,5,Gas,66.57,4.76,0.83,0.2,30.5,3,23,0
TXN_00002181,176.77,10,2,Gas,53.56,0.29,16.64,1.89,45.28,2,16,0
TXN_00002182,17.05,20,6,Grocery,30.75,4.03,3.21,1.26,21.02,6,26,0
TXN_00002183,2.87,11,2,Grocery,103.25,4.03,9.37,1.37,6.03,1,15,0
TXN_00002184,22.56,15,3,Entertainment,18.55,0.08,13.28,0.02,87.25,1,18,0
TXN_00002185,4.08,13,6,Gas,16.71,6.66,18.11,3.77,64.0,4,21,0
TXN_00002186,204.81,6,5,Travel,13.22,2.94,9.69,7.4,1.58,2,17,0
TXN_00002187,14.37,6,5,Grocery,99.66,5.0,2.47,1.35,79.0,3,17,0
TXN_00002188,7.48,23,6,Grocery,8.59,4.8,9.13,2.65,64.19,4,14,0
TXN_00002189,8.33,11,0,Gas,6.83,10.28,0.87,0.63,27.7,6,19,0
TXN_00002190,62.05,1,5,Restaurant,8.67,1.92,8.16,0.06,43.74,2,25,0
TXN_00002191,26.22,8,1,Gas,23.6,0.85,18.03,2.13,55.7,1,11,0
TXN_00002192,2.82,7,3,Grocery,7.87,15.31,11.83,2.64,32.25,1,22,0
TXN_00002193,23.97,22,2,Grocery,39.87,0.36,0.77,2.47,91.98,1,13,0
TXN_00002194,19.99,17,0,Grocery,3.77,0.24,9.47,0.11,73.92,3,15,0
TXN_00002195,33.31,22,3,Restaurant,132.12,1.17,11.66,13.59,66.54,1,15,0
TXN_00002196,22.32,19,0,Travel,55.72,5.6,16.41,3.31,75.93,1,26,0
TXN_00002197,2.42,6,1,Gas,135.82,0.58,13.68,1.49,2.41,3,13,0
TXN_00002198,25.31,9,5,Online,94.97,0.72,6.08,8.82,77.21,3,25,0
TXN_00002199,3.86,21,0,Grocery,112.03,5.25,13.43,2.92,38.65,3,16,0
TXN_00002200,12.18,19,0,Restaurant,74.83,14.32,24.67,8.45,3.21,2,24,0
TXN_00002201,10.38,11,2,Online,7.36,0.97,6.49,1.51,48.62,3,19,0
TXN_00002202,4.59,5,6,Grocery,89.94,11.0,14.54,2.63,56.92,2,20,0
TXN_00002203,1.02,7,6,Online,39.66,6.57,4.27,3.96,4.1,2,25,0
TXN_00002204,2.13,21,5,Online,147.72,12.51,2.72,3.34,54.69,7,11,0
TXN_00002205,7.18,19,5,Online,89.32,13.46,5.42,2.4,90.6,6,15,0
TXN_00002206,15.31,22,5,Restaurant,85.6,3.07,27.15,1.96,25.21,5,17,0
TXN_00002207,2.81,5,4,Gas,90.49,0.56,7.84,0.96,72.63,0,17,0
TXN_00002208,32.68,17,2,Gas,78.19,2.62,5.71,5.67,10.77,5,27,0
TXN_00002209,13.6,22,4,Grocery,21.2,5.57,3.85,0.13,17.39,1,16,0
TXN_00002210,56.33,12,3,Travel,42.35,2.4,11.89,0.6,96.86,1,20,0
TXN_00002211,6.25,11,2,Grocery,82.3,18.71,0.8,8.34,35.93,4,11,0
TXN_00002212,11.61,10,2,Gas,24.25,4.97,2.15,0.9,85.88,6,18,0
TXN_00002213,13.55,10,2,Restaurant,22.43,6.11,7.18,7.56,9.1,5,17,0
TXN_00002214,6.77,17,3,Grocery,130.66,10.3,3.69,0.85,90.54,0,21,0
TXN_00002215,5.04,6,1,Grocery,127.84,0.09,5.02,4.68,83.81,3,16,0
TXN_00002216,10.59,23,3,Online,75.96,5.45,9.85,3.29,27.15,2,17,0
TXN_00002217,0.97,9,1,Grocery,69.11,1.41,16.12,4.26,19.84,3,32,0
TXN_00002218,1.95,22,3,Gas,90.39,9.81,28.01,1.02,68.0,1,21,0
TXN_00002219,25.87,1,5,Gas,25.62,7.51,3.69,0.15,18.07,1,20,0
TXN_00002220,7.78,20,5,Restaurant,13.45,0.18,5.15,1.02,26.38,2,14,0
TXN_00002221,6.8,13,1,Gas,49.71,22.51,3.07,0.55,54.63,2,19,0
TXN_00002222,6.72,4,2,Grocery,43.36,6.1,16.76,1.28,81.23,1,25,0
TXN_00002223,41.21,1,5,Grocery,102.25,1.68,6.97,0.69,29.7,5,24,0
TXN_00002224,1.21,23,6,Restaurant,6.7,17.13,15.1,1.06,4.25,4,27,0
TXN_00002225,4.39,2,3,Online,6.79,5.95,7.6,9.34,3.69,1,26,0
TXN_00002226,0.6,5,2,Gas,73.96,0.32,10.4,5.19,90.73,3,14,0
TXN_00002227,8.79,23,6,Grocery,68.01,1.17,4.92,4.57,94.43,6,16,0
TXN_00002228,14.46,11,2,Gas,49.39,3.58,6.58,3.0,31.03,5,14,0
TXN_00002229,13.13,12,5,Restaurant,1.34,3.48,9.27,3.96,99.13,2,24,0
TXN_00002230,2.66,17,1,Online,7.62,8.63,15.81,10.79,15.03,4,28,0
TXN_00002231,25.18,20,6,Gas,188.32,6.47,6.52,4.17,46.74,0,21,0
TXN_00002232,3.97,2,2,Grocery,47.14,1.32,13.83,2.17,21.82,1,26,0
TXN_00002233,12.6,11,1,Online,44.47,9.86,8.33,1.33,37.23,3,24,0
TXN_00002234,4.91,7,6,Gas,105.17,0.07,0.11,0.73,37.59,5,20,0
TXN_00002235,5.82,4,4,Grocery,58.92,1.36,8.5,0.57,72.6,1,15,0
TXN_00002236,51.12,18,5,Restaurant,66.83,9.35,68.75,1.88,99.5,5,18,0
TXN_00002237,91.38,2,3,Online,10.88,5.6,22.99,0.84,12.2,5,25,0
TXN_00002238,6.05,16,0,Gas,24.84,1.16,20.74,0.36,56.31,5,17,0
TXN_00002239,31.14,7,1,Gas,22.23,3.04,10.58,1.37,77.5,5,16,0
TXN_00002240,17.9,21,2,Travel,27.35,4.15,19.55,1.5,77.24,3,14,0
TXN_00002241,199.57,13,6,Restaurant,14.95,0.54,1.7,2.22,30.78,0,19,0
TXN_00002242,22.78,2,1,Entertainment,1.96,6.14,4.65,3.37,63.69,5,17,0
TXN_00002243,11.1,10,2,Grocery,27.53,5.81,9.74,1.77,30.19,1,12,0
TXN_00002244,117.59,10,0,Online,39.89,0.97,30.31,0.28,36.71,4,18,0
TXN_00002245,2.91,11,0,Restaurant,148.83,6.08,15.12,1.1,10.47,5,25,0
TXN_00002246,75.72,2,2,Gas,7.94,0.5,1.19,8.99,95.18,5,24,0
TXN_00002247,18.89,13,0,Grocery,36.9,2.04,5.57,1.71,65.36,0,23,0
TXN_00002248,32.93,21,1,Grocery,27.51,3.37,6.94,2.18,22.49,4,26,0
TXN_00002249,5.59,15,4,Grocery,34.24,2.52,2.38,1.43,98.35,3,21,0
TXN_00002250,121.69,2,0,Online,53.86,18.97,17.14,4.5,84.51,3,25,0
TXN_00002251,16.19,2,6,Grocery,21.64,6.95,8.21,9.28,22.79,3,12,0
TXN_00002252,8.31,21,5,Entertainment,114.98,1.08,7.03,2.76,81.9,2,20,0
TXN_00002253,40.77,15,0,Travel,175.03,0.44,15.01,0.9,37.94,3,21,0
TXN_00002254,27.57,16,2,Online,14.9,0.81,8.08,9.25,87.83,1,26,0
TXN_00002255,25.31,15,3,Grocery,59.34,2.64,17.96,4.76,21.14,3,16,0
TXN_00002256,6.1,3,5,Grocery,145.48,3.1,5.42,0.04,5.1,3,18,0
TXN_00002257,8.4,23,1,Gas,76.15,2.06,6.05,2.97,62.41,4,18,0
TXN_00002258,7.65,12,5,Restaurant,68.59,5.65,25.86,0.47,31.98,2,20,0
TXN_00002259,8.67,2,5,Online,87.03,2.46,1.17,13.82,65.56,3,18,0
TXN_00002260,34.23,1,1,Restaurant,16.47,2.52,8.94,0.06,88.66,1,16,0
TXN_00002261,1.65,14,0,Gas,77.47,1.07,1.65,3.28,40.95,4,21,0
TXN_00002262,7.05,4,1,Grocery,45.1,6.72,0.59,0.97,65.84,3,18,0
TXN_00002263,7.14,11,6,Gas,103.04,15.18,8.22,1.1,46.61,1,20,0
TXN_00002264,15.82,18,5,Online,12.0,1.76,0.53,8.64,48.7,2,11,0
TXN_00002265,2.76,2,4,Gas,7.07,12.23,0.3,1.74,98.03,2,32,0
TXN_00002266,40.54,21,1,Restaurant,69.2,4.43,0.39,0.72,7.88,1,19,0
TXN_00002267,9.26,6,1,Restaurant,33.57,1.48,6.44,3.08,78.22,2,21,0
TXN_00002268,0.52,10,1,Grocery,10.1,0.51,2.78,0.92,24.51,3,17,0
TXN_00002269,1.74,10,2,Restaurant,3.88,11.65,2.75,5.13,66.0,3,17,0
TXN_00002270,91.57,6,3,Grocery,29.72,2.05,0.97,4.03,46.14,2,17,0
TXN_00002271,5.97,11,2,Online,53.91,2.35,3.35,7.54,12.7,2,28,0
TXN_00002272,11.01,2,4,Grocery,48.04,0.71,0.75,5.28,42.47,2,18,0
TXN_00002273,21.59,22,0,Grocery,3.31,0.86,14.78,4.27,14.14,0,22,0
TXN_00002274,4.63,2,0,Restaurant,18.88,1.28,34.93,7.31,44.57,2,15,0
TXN_00002275,33.78,7,2,Restaurant,0.77,11.12,25.35,3.96,46.65,3,19,0
TXN_00002276,29.42,17,2,Grocery,66.25,3.43,6.56,1.98,94.92,3,19,0
TXN_00002277,49.03,0,3,Online,11.67,4.58,7.61,2.56,72.18,5,29,0
TXN_00002278,24.42,21,2,Entertainment,109.94,5.67,3.03,0.91,88.22,3,18,0
TXN_00002279,138.36,7,6,Grocery,48.56,10.36,11.95,2.15,31.19,7,16,0
TXN_00002280,6.83,3,2,Gas,114.55,6.9,28.82,0.77,53.11,3,16,0
TXN_00002281,12.21,5,3,Grocery,25.97,0.5,30.61,6.09,6.56,2,28,0
TXN_00002282,8.09,16,6,Restaurant,16.91,0.77,11.25,1.8,23.52,3,23,0
TXN_00002283,61.21,20,6,Restaurant,15.77,0.65,0.43,5.46,7.51,1,19,0
TXN_00002284,11.12,18,2,Grocery,11.86,2.29,14.33,4.09,41.5,1,20,0
TXN_00002285,4.23,13,3,Gas,59.12,2.05,9.82,0.84,26.7,1,22,0
TXN_00002286,11.97,16,6,Restaurant,81.62,1.55,0.72,1.13,98.39,3,17,0
TXN_00002287,4.25,5,4,Travel,47.85,22.56,1.45,1.32,31.12,3,24,0
TXN_00002288,3.64,4,1,Entertainment,3.08,1.61,13.55,2.88,68.45,4,19,0
TXN_00002289,6.27,0,2,Grocery,101.13,4.01,4.35,8.02,96.05,5,17,0
TXN_00002290,17.75,13,1,Grocery,53.7,3.85,4.1,0.09,55.11,2,19,0
TXN_00002291,30.61,15,2,Grocery,52.56,0.22,2.36,3.85,66.57,1,28,0
TXN_00002292,3.12,20,3,Grocery,76.68,15.65,14.59,9.91,60.5,5,17,0
TXN_00002293,28.1,1,1,Gas,14.7,1.02,7.24,2.79,47.24,2,10,0
TXN_00002294,5.26,7,4,Restaurant,124.01,11.97,2.87,3.82,3.03,2,19,0
TXN_00002295,8.11,10,0,Grocery,31.25,1.19,3.82,1.9,22.15,4,19,0
TXN_00002296,1.32,9,2,Grocery,5.05,7.68,19.13,4.06,53.92,3,23,0
TXN_00002297,6.3,13,4,Grocery,36.62,1.86,0.59,1.78,31.15,2,17,0
TXN_00002298,15.98,14,4,Travel,33.3,4.18,4.82,2.9,31.9,2,13,0
TXN_00002299,82.5,3,3,Grocery,39.83,4.38,13.9,11.19,61.94,1,24,0
TXN_00002300,20.04,10,2,Restaurant,11.79,4.96,14.72,6.5,73.67,3,26,0
TXN_00002301,80.06,4,1,Entertainment,44.13,0.17,5.04,8.31,28.83,2,20,0
TXN_00002302,6.1,13,5,Online,17.67,10.58,1.81,0.92,14.49,1,16,0
TXN_00002303,2.44,0,6,Gas,103.92,4.29,24.59,1.04,54.98,1,21,0
TXN_00002304,4.25,23,1,Entertainment,25.48,1.91,5.42,0.37,19.6,5,9,0
TXN_00002305,4.72,6,4,Restaurant,50.9,9.32,0.14,7.94,82.92,4,17,0
TXN_00002306,31.54,3,2,Online,21.23,3.62,22.23,1.46,8.15,2,19,0
TXN_00002307,3.09,5,5,Online,9.72,0.75,10.48,7.2,11.45,2,27,0
TXN_00002308,36.78,5,4,Gas,4.07,9.57,50.88,1.82,51.18,1,22,0
TXN_00002309,4.66,1,2,Grocery,98.37,0.83,5.78,0.17,63.43,2,20,0
TXN_00002310,11.62,4,2,Grocery,54.76,3.64,2.57,2.96,47.33,4,20,0
TXN_00002311,32.42,11,3,Grocery,43.34,3.5,15.72,0.93,37.15,7,18,0
TXN_00002312,6.26,15,0,Gas,48.53,14.02,4.33,4.27,31.47,5,22,0
TXN_00002313,98.31,5,1,Entertainment,21.46,16.25,1.07,0.57,72.41,5,26,0
TXN_00002314,44.85,5,0,Gas,13.66,5.23,0.48,0.56,40.8,2,18,0
TXN_00002315,4.94,10,3,Restaurant,85.89,5.82,37.37,1.83,5.03,2,23,0
TXN_00002316,93.05,13,2,Grocery,38.67,0.68,7.68,0.84,45.25,4,25,0
TXN_00002317,4.47,20,5,Restaurant,18.74,17.35,16.14,1.44,16.67,4,30,0
TXN_00002318,24.12,11,1,Grocery,42.1,3.35,19.81,3.18,15.84,2,18,0
TXN_00002319,9.08,11,5,Gas,0.59,8.2,31.57,1.02,11.2,6,22,0
TXN_00002320,9.39,22,3,Travel,17.31,0.25,20.04,2.14,83.83,2,19,0
TXN_00002321,10.42,8,3,Restaurant,54.55,0.55,10.93,1.82,65.14,3,14,0
TXN_00002322,3.88,7,5,Online,38.44,0.61,1.74,5.18,35.55,2,24,0
TXN_00002323,14.78,22,0,Grocery,94.78,5.95,1.29,2.43,92.99,6,16,0
TXN_00002324,8.16,21,1,Grocery,279.25,1.16,10.95,9.16,89.66,4,24,0
TXN_00002325,24.93,22,6,Gas,7.27,8.04,6.2,3.88,1.65,1,14,0
TXN_00002326,18.4,21,5,Gas,56.29,4.03,0.07,5.47,35.02,3,27,0
TXN_00002327,116.07,9,0,Grocery,11.3,0.84,13.39,1.12,77.29,0,21,0
TXN_00002328,77.43,5,0,Grocery,78.42,1.69,11.82,4.29,11.71,2,25,0
TXN_00002329,1.26,22,2,Grocery,16.11,0.25,2.14,1.58,38.0,1,17,0
TXN_00002330,8.06,12,5,Grocery,0.65,14.36,5.89,1.97,15.79,5,14,0
TXN_00002331,7.32,1,3,Online,31.36,9.09,8.11,4.77,37.19,5,25,0
TXN_00002332,51.26,7,6,Grocery,133.91,15.6,16.92,13.18,53.08,5,23,0
TXN_00002333,6.93,11,2,Grocery,76.96,0.16,48.93,5.29,67.09,2,21,0
TXN_00002334,12.43,8,1,Gas,17.97,3.88,2.86,0.91,75.73,1,18,0
TXN_00002335,78.08,14,2,Online,28.01,1.78,1.39,2.96,50.99,3,24,0
TXN_00002336,8.34,18,4,Gas,87.56,1.28,0.9,2.78,68.75,3,20,0
TXN_00002337,4.69,4,6,Grocery,16.35,18.11,13.03,2.64,69.93,2,19,0
TXN_00002338,3.03,14,1,Gas,50.97,4.33,20.31,4.7,96.56,6,26,0
TXN_00002339,20.14,21,3,Gas,215.25,4.26,17.78,0.92,95.59,0,28,0
TXN_00002340,4.57,10,3,Online,31.41,1.53,0.73,3.07,4.23,6,20,0
TXN_00002341,9.67,11,0,Online,283.49,21.41,2.7,1.24,27.47,1,20,0
TXN_00002342,3.04,7,3,Restaurant,13.93,6.69,21.36,0.71,16.07,3,19,0
TXN_00002343,7.24,6,4,Online,18.75,3.52,3.0,8.18,52.19,1,12,0
